filename	acq_time
anat/sub-HML1309_ses-01_rec-defaced_T1w.nii.gz	2026-04-19T11:20:34.740000
dwi/sub-HML1309_ses-01_dwi.nii.gz	2026-04-19T11:28:11.980000
fmap/sub-HML1309_ses-01_dir-PA_epi.nii.gz	2026-04-19T11:36:49.620000
func/sub-HML1309_ses-01_task-rest_bold.nii.gz	2026-04-19T11:37:35.070000
perf/sub-HML1309_ses-01_acq-pcasl_asl.nii.gz	2026-04-19T11:48:24.740000
perf/sub-HML1309_ses-01_acq-pcasl_m0scan.nii.gz	2026-04-19T11:56:38.070000
anat/sub-HML1309_ses-01_rec-defaced_FLAIR.nii.gz	2026-04-19T12:06:43.880000
anat/sub-HML1309_ses-01_rec-defaced_echo-1_part-mag_T2starw.nii.gz	2026-04-19T12:12:49.440000
anat/sub-HML1309_ses-01_rec-defaced_echo-2_part-mag_T2starw.nii.gz	2026-04-19T12:12:49.440000
anat/sub-HML1309_ses-01_rec-defaced_echo-3_part-mag_T2starw.nii.gz	2026-04-19T12:12:49.440000
anat/sub-HML1309_ses-01_rec-defaced_echo-4_part-mag_T2starw.nii.gz	2026-04-19T12:12:49.440000
anat/sub-HML1309_ses-01_rec-defaced_echo-5_part-mag_T2starw.nii.gz	2026-04-19T12:12:49.440000
anat/sub-HML1309_ses-01_rec-defaced_echo-1_part-phase_T2starw.nii.gz	2026-04-19T12:12:49.440000
anat/sub-HML1309_ses-01_rec-defaced_echo-2_part-phase_T2starw.nii.gz	2026-04-19T12:12:49.440000
anat/sub-HML1309_ses-01_rec-defaced_echo-3_part-phase_T2starw.nii.gz	2026-04-19T12:12:49.440000
anat/sub-HML1309_ses-01_rec-defaced_echo-4_part-phase_T2starw.nii.gz	2026-04-19T12:12:49.440000
anat/sub-HML1309_ses-01_rec-defaced_echo-5_part-phase_T2starw.nii.gz	2026-04-19T12:12:49.440000
anat/sub-HML1309_ses-01_acq-hippo_T2w.nii.gz	2026-04-19T12:23:16.890000
