filename	acq_time
anat/sub-HML0940_ses-01_rec-defaced_T1w.nii.gz	2025-05-15T07:33:36.295000
dwi/sub-HML0940_ses-01_dwi.nii.gz	2025-05-15T07:39:46.045000
fmap/sub-HML0940_ses-01_dir-PA_epi.nii.gz	2025-05-15T07:48:57.395000
func/sub-HML0940_ses-01_task-rest_bold.nii.gz	2025-05-15T07:50:19.630000
perf/sub-HML0940_ses-01_acq-prod_m0scan.nii.gz	2025-05-15T08:01:18.715000
perf/sub-HML0940_ses-01_acq-prod_asl.nii.gz	2025-05-15T08:03:07.722500
anat/sub-HML0940_ses-01_rec-defaced_FLAIR.nii.gz	2025-05-15T08:11:27.257500
anat/sub-HML0940_ses-01_rec-defaced_echo-1_part-mag_T2starw.nii.gz	2025-05-15T08:16:48.725000
anat/sub-HML0940_ses-01_rec-defaced_echo-1_part-phase_T2starw.nii.gz	2025-05-15T08:16:48.725000
anat/sub-HML0940_ses-01_rec-defaced_echo-2_part-mag_T2starw.nii.gz	2025-05-15T08:16:48.725000
anat/sub-HML0940_ses-01_rec-defaced_echo-2_part-phase_T2starw.nii.gz	2025-05-15T08:16:48.725000
anat/sub-HML0940_ses-01_rec-defaced_echo-3_part-mag_T2starw.nii.gz	2025-05-15T08:16:48.725000
anat/sub-HML0940_ses-01_rec-defaced_echo-3_part-phase_T2starw.nii.gz	2025-05-15T08:16:48.725000
anat/sub-HML0940_ses-01_rec-defaced_echo-4_part-mag_T2starw.nii.gz	2025-05-15T08:16:48.725000
anat/sub-HML0940_ses-01_rec-defaced_echo-4_part-phase_T2starw.nii.gz	2025-05-15T08:16:48.725000
anat/sub-HML0940_ses-01_rec-defaced_echo-5_part-mag_T2starw.nii.gz	2025-05-15T08:16:48.725000
anat/sub-HML0940_ses-01_rec-defaced_echo-5_part-phase_T2starw.nii.gz	2025-05-15T08:16:48.725000
